ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: title,Meta: description,Meta: keywords,_yoast_wpseo_title,_yoast_wpseo_metadesc,_yoast_wpseo_focuskw,Meta: _yoast_wpseo_metadesc,Brands
,simple,55U7Q,"Hisense 55U7Q 55"" 4K Ultra HD Smart TV with Quantum Dot",1,0,visible,"Experience stunning 4K picture quality with Hisense's 55U7Q quantum dot technology and smart features, now at an unbeatable price.","<h2>Overview</h2><p>The Hisense 55U7Q is a premium 55-inch 4K Ultra HD smart television that brings cinema-quality entertainment into your home. Featuring quantum dot technology for exceptional colour accuracy and brightness, this TV delivers immersive visuals perfect for movies, sports, and gaming. With built-in smart TV functionality, you'll enjoy seamless streaming of your favourite content from popular platforms.</p><p>Engineered for performance and style, the 55U7Q combines cutting-edge display technology with user-friendly smart features. Whether you're watching live sports, streaming your favourite series, or gaming, this television provides the clarity, colour depth, and responsiveness you demand. Perfect for South African homes seeking premium entertainment without breaking the bank.</p><h3>Key Features</h3><ul><li>55-inch 4K Ultra HD (3840 x 2160) quantum dot display</li><li>Enhanced colour accuracy and brightness with quantum dot technology</li><li>Built-in smart TV platform for easy content streaming</li><li>Multiple HDMI and USB connectivity options</li><li>Sleek modern design with slim bezels</li><li>Energy-efficient performance</li><li>High refresh rate support for smooth motion</li><li>Dolby audio technology for immersive sound</li></ul><h3>Specifications</h3><ul><li>Screen Size: 55 inches</li><li>Resolution: 4K Ultra HD (3840 x 2160)</li><li>Display Technology: Quantum Dot</li><li>Smart TV: Yes, built-in platform</li><li>Refresh Rate: 60Hz native</li><li>Connectivity: HDMI x3, USB x2, Ethernet, WiFi</li><li>Audio Output: 20W stereo speakers with Dolby Audio</li><li>Power Consumption: Approximately 120W typical</li><li>Warranty: 24-month manufacturer warranty (South Africa)</li></ul><p>Transform your viewing experience today. Order the Hisense 55U7Q online now and enjoy premium 4K entertainment at incredible value. Free delivery available on orders over R1000 across South Africa!</p>",,,taxable,,1,10,2,0,0,15.5,123.5,71.2,6.9,1,,,11248.75,Electronics > Televisions > 4K Smart TVs,"4K Television, Hisense, Quantum Dot TV, Smart Television, Home Entertainment",,,,,,,,,,,,Brand,Hisense,1,1,Model,55U7Q,1,,,,,,"Hisense 55U7Q 55"" 4K Smart TV | Quantum Dot","Buy the Hisense 55U7Q 55"" 4K smart TV with quantum dot technology online. Premium picture quality, smart features, great price. Order today in SA!","Hisense 55U7Q, 55 inch 4K TV, quantum dot television, smart TV South Africa, Ultra HD TV, Hisense smart TV, 4K television, home entertainment",%%title%% - %%sitename%%,"Buy the Hisense 55U7Q 55"" 4K smart TV with quantum dot technology online. Premium picture quality, smart features, great price. Order today in SA!",Hisense 55U7Q 55 inch 4K TV South Africa,,Hisense
,simple,85Q7Q,Hisense 85Q7Q 4K QLED 144Hz Smart TV,1,0,visible,Experience stunning 4K QLED picture quality with blazing-fast 144Hz refresh rate on this premium 85-inch Hisense display.,"<h2>Overview</h2><p>The Hisense 85Q7Q is a cutting-edge 4K QLED television that combines premium picture quality with high-refresh gaming performance. This 85-inch flagship model delivers exceptional colour accuracy, deep blacks, and brilliant highlights through advanced quantum dot technology, making it ideal for both cinematic entertainment and competitive gaming.</p><p>Built for the modern home, the 85Q7Q features smart connectivity, immersive audio, and a sleek design that complements any living space. Whether you're streaming your favourite content, gaming at 144Hz, or enjoying sports, this premium television offers an uncompromising viewing experience that elevates your entertainment setup.</p><h3>Key Features</h3><ul><li>85-inch 4K Ultra HD QLED display with quantum dot colour technology</li><li>144Hz refresh rate for ultra-smooth gaming and sports performance</li><li>Advanced HDR support for enhanced contrast and dynamic range</li><li>Smart TV platform with built-in streaming apps and voice control</li><li>Premium audio system with Dolby Atmos surround sound</li><li>Full array local dimming for superior black levels</li><li>HDMI 2.1 ports for next-generation gaming consoles</li><li>Sleek bezel-less design with premium finish</li></ul><h3>Specifications</h3><ul><li>Screen Size: 85 inches</li><li>Resolution: 4K UHD (3840 x 2160)</li><li>Panel Technology: QLED with quantum dots</li><li>Refresh Rate: 144Hz</li><li>HDR Formats: HDR10+, Dolby Vision</li><li>Smart Platform: Hisense Smart TV OS</li><li>Audio: Dolby Atmos, multi-channel speakers</li><li>Connectivity: WiFi, Bluetooth, HDMI 2.1, USB</li><li>Power Consumption: Approximately 280W typical</li><li>Energy Rating: G-rated (estimated)</li></ul><p>Upgrade your viewing experience today. The Hisense 85Q7Q delivers premium 4K QLED performance at an exceptional price point. Order now and transform your entertainment space with one of South Africa's leading TV brands.</p>",,,taxable,,1,10,2,0,0,32.5,190.0,27.0,111.0,1,,,22498.75,Electronics > Televisions > 4K Smart TVs,"4K Television, QLED TV, 85 Inch, Gaming Display, Smart TV",,https://cdn-prd-02.pnp.co.za/sys-master/images/hff/h27/27117618790430/silo-product-image-v2-17Oct2025-180033-6942351415390-Straight_on-362687-336_515Wx515H,,,,,,,,,,Brand,Hisense,1,1,Model,85Q7Q,1,,,,,,Hisense 85Q7Q 4K QLED 144Hz TV South Africa,Shop the Hisense 85Q7Q 85-inch 4K QLED TV with 144Hz refresh rate. Premium picture quality and gaming performance. Buy online in South Africa now.,"Hisense 85Q7Q, 85 inch 4K TV, QLED television, 144Hz TV, premium smart TV, gaming TV, South Africa, online electronics",%%title%% - %%sitename%%,Shop the Hisense 85Q7Q 85-inch 4K QLED TV with 144Hz refresh rate. Premium picture quality and gaming performance. Buy online in South Africa now.,Hisense 85Q7Q 4K QLED TV,,Hisense
,simple,75Q7Q,Hisense 75Q7Q 75 inch QLED Smart TV,1,0,visible,"Experience stunning 4K picture quality with Hisense's 75Q7Q QLED TV, featuring advanced quantum dot technology and smart streaming built-in.","<h2>Overview</h2><p>The Hisense 75Q7Q is a premium 75-inch QLED television engineered for home entertainment excellence. With quantum dot colour technology and 4K Ultra HD resolution, this TV delivers vivid, lifelike images with exceptional brightness and contrast. Perfect for large living rooms, the 75Q7Q combines cutting-edge display technology with user-friendly smart features, making it an ideal choice for families and entertainment enthusiasts across South Africa.</p><p>Built with Hisense's commitment to quality and innovation, the 75Q7Q offers premium picture processing, smooth motion handling, and immersive viewing angles. The integrated smart platform provides seamless access to your favourite streaming apps and content, transforming your living room into an entertainment hub.</p><h3>Key Features</h3><ul><li>75-inch QLED display with quantum dot colour technology</li><li>4K Ultra HD (3840 x 2160) resolution for stunning picture clarity</li><li>Direct Full Array backlight for superior contrast control</li><li>Smart TV platform with built-in streaming apps</li><li>High brightness output for excellent picture quality</li><li>Multiple HDMI and USB connectivity options</li><li>Sleek modern design with minimal bezels</li><li>Dolby Audio sound enhancement</li></ul><h3>Specifications</h3><ul><li>Screen Size: 75 inches</li><li>Resolution: 4K Ultra HD (3840 x 2160)</li><li>Panel Technology: QLED with Quantum Dot</li><li>Brightness: 500+ nits peak brightness</li><li>Refresh Rate: 60Hz native</li><li>Ports: HDMI 2.1, USB, Audio output</li><li>Smart Features: Built-in streaming apps, voice control compatible</li><li>Dimensions: Approximately 168cm W x 97cm H x 9cm D (without stand)</li><li>Weight: Approximately 32kg</li><li>Warranty: 24-month manufacturer warranty</li></ul><p><strong>Upgrade your home entertainment today with the Hisense 75Q7Q.</strong> Order now and experience cinema-quality viewing from the comfort of your lounge. Enjoy convenient delivery and installation across South Africa.</p>",,,taxable,,1,10,2,0,0,32,168,9,97,1,,,16248.75,Electronics > Televisions > Smart TVs,"75-inch-tv, QLED-television, 4K-smart-tv, Hisense-TV, home-entertainment",,https://pim.powerbuy.co.th/PWBPIM/web/Image/0226/307134-1.jpg,,,,,,,,,,Brand,Hisense,1,1,Model,75Q7Q,1,,,,,,Hisense 75Q7Q 75 inch QLED TV | 4K,"Buy the Hisense 75Q7Q 75 inch QLED TV online in South Africa. Stunning 4K picture, quantum dot colour, smart features. Order today for delivery.","Hisense 75Q7Q, 75 inch QLED TV, 4K television, quantum dot display, smart TV South Africa, large screen TV, QLED television",%%title%% - %%sitename%%,"Buy the Hisense 75Q7Q 75 inch QLED TV online in South Africa. Stunning 4K picture, quantum dot colour, smart features. Order today for delivery.",Hisense 75Q7Q 75 inch QLED TV South Africa,,Hisense
,simple,65Q7Q,"Hisense 65Q7Q 65"" 4K Smart TV - Premium QLED Display",1,0,visible,"Experience stunning 4K visuals with Hisense's 65Q7Q QLED TV, featuring advanced quantum dot technology and smart features for immersive home entertainment.","<h2>Overview</h2><p>The Hisense 65Q7Q is a premium 65-inch QLED television that brings cinema-quality picture performance to your living room. With quantum dot technology delivering exceptional colour accuracy and brightness, this model is engineered for those who demand superior visual quality. Perfect for sports, movies, and gaming, the 65Q7Q combines advanced display technology with intuitive smart TV functionality.</p><p>This flagship Hisense model features full-array local dimming for deeper blacks and enhanced contrast, making it ideal for both bright rooms and dedicated home theatre spaces. The sleek design and minimal bezels maximise your viewing area, whilst the built-in smart platform provides seamless access to your favourite streaming services.</p><h3>Key Features</h3><ul><li>65-inch QLED display with quantum dot technology for vibrant colours</li><li>4K Ultra HD resolution (3840 x 2160) for crystal-clear imagery</li><li>Full-array local dimming for superior contrast and black levels</li><li>Smart TV platform with built-in streaming apps</li><li>Multiple HDMI and USB connectivity options</li><li>Sleek modern design with minimal bezels</li><li>HDR support for enhanced dynamic range content</li></ul><h3>Specifications</h3><ul><li>Screen Size: 65 inches</li><li>Display Technology: QLED with Quantum Dots</li><li>Resolution: 4K UHD (3840 x 2160 pixels)</li><li>Refresh Rate: 60Hz</li><li>Brightness: High brightness QLED panel</li><li>Contrast: Full-array local dimming</li><li>Smart Features: Built-in streaming platform</li><li>Audio: Integrated stereo speakers</li><li>Inputs: Multiple HDMI 2.0, USB ports</li><li>Power Consumption: Efficient QLED technology</li></ul><p>Upgrade your home entertainment today with the Hisense 65Q7Q QLED TV. Order now and experience the difference premium display technology makes to your viewing pleasure.</p>",,,taxable,,1,10,2,0,0,28.5,145.8,83.4,8.2,1,,,12498.75,Electronics > Televisions > QLED TVs,"Hisense, 65Q7Q, QLED TV, 4K Television, Smart TV",,,,,,,,,,,,Brand,Hisense,1,1,Model,65Q7Q,1,,,,,,"Hisense 65Q7Q 65"" QLED 4K TV South Africa",Buy the Hisense 65Q7Q 65-inch QLED 4K Smart TV in South Africa. Premium quantum dot display with stunning colour and contrast. Shop now for best price.,"Hisense 65Q7Q, 65 inch QLED TV, 4K television, quantum dot display, smart TV South Africa, premium TV, QLED television, home entertainment",%%title%% - %%sitename%%,Buy the Hisense 65Q7Q 65-inch QLED 4K Smart TV in South Africa. Premium quantum dot display with stunning colour and contrast. Shop now for best price.,Hisense 65Q7Q QLED 4K TV South Africa,,Hisense
,simple,55Q7Q,"Hisense 55Q7Q 55"" 4K QLED Smart TV",1,0,visible,Experience stunning 4K QLED picture quality on the Hisense 55Q7Q with smart features and vibrant colours perfect for your lounge.,"<h2>Overview</h2><p>The Hisense 55Q7Q is a premium 55-inch 4K QLED television that brings cinematic entertainment into your home. Featuring quantum dot technology for exceptional colour accuracy and brightness, this smart TV delivers an immersive viewing experience whether you're watching movies, sports, or gaming.</p><p>Built with advanced processing technology and a sleek modern design, the 55Q7Q combines performance with style. Perfect for modern South African homes seeking a reliable, feature-rich television that handles all your entertainment needs with ease.</p><h3>Key Features</h3><ul><li>55-inch 4K UHD QLED display with quantum dot technology</li><li>Smart TV functionality with popular streaming apps pre-installed</li><li>HDR support for enhanced contrast and colour depth</li><li>Multiple HDMI and USB connectivity options</li><li>Energy-efficient operation with smart power management</li><li>Slim bezel design for maximum screen real estate</li></ul><h3>Specifications</h3><ul><li>Screen Size: 55 inches</li><li>Resolution: 4K UHD (3840 x 2160)</li><li>Display Technology: QLED with quantum dots</li><li>Smart Platform: Built-in smart TV apps</li><li>Refresh Rate: 60Hz</li><li>Inputs: Multiple HDMI 2.0, USB ports</li><li>Audio: Built-in stereo speakers</li><li>Warranty: Standard manufacturer warranty</li></ul><p>Upgrade your home entertainment today with the Hisense 55Q7Q. Shop now and enjoy exceptional picture quality at an unbeatable price, backed by trusted South African retailers.</p>",,,taxable,,1,10,2,0,0,14.5,123.5,71.2,6.9,1,,,9998.75,Electronics > Televisions > QLED TVs,"Hisense, 55 inch TV, 4K QLED, Smart TV, Home Entertainment",,https://down-my.img.susercontent.com/file/my-11134208-7rasf-mdbj5b3jv6x1de,,,,,,,,,,Brand,Hisense,1,1,Model,55Q7Q,1,,,,,,"Hisense 55Q7Q 55"" 4K QLED Smart TV South Africa","Buy the Hisense 55Q7Q 55-inch 4K QLED TV online. Premium picture quality, smart features, and exceptional value. Order now from South Africa's trusted electronics store.","Hisense 55Q7Q, 55 inch TV, 4K QLED television, smart TV, Hisense TV South Africa, QLED display, home entertainment, 4K TV",%%title%% - %%sitename%%,"Buy the Hisense 55Q7Q 55-inch 4K QLED TV online. Premium picture quality, smart features, and exceptional value. Order now from South Africa's trusted electronics store.",Hisense 55Q7Q 4K QLED TV South Africa,,Hisense
,simple,F03125,"Scraper Plastic Handle Green (Putty Knife) 1"" - 25MM",1,,visible,,,,,taxable,,1,786,3,0,0,,,,,1,,,8.84,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCO
,simple,F03128,"Scraper Plastic Handle Green (Putty Knife) 2.5"" - 65MM",1,,visible,,,,,taxable,,1,697,3,0,0,,,,,1,,,13.67,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCO
,simple,F03131,"Scraper Plastic Handle Green (Putty Knife) 4"" - 100MM",1,,visible,,,,,taxable,,1,997,3,0,0,,,,,1,,,15.76,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCO
,simple,F03126,"Scraper Plastic Handle Green (Putty Knife) 1.5"" - 38MM",1,,visible,,,,,taxable,,1,709,3,0,0,,,,,1,,,10.45,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCO
,simple,F03129,"Scraper Plastic Handle Green (Putty Knife) 3"" - 75MM",1,,visible,,,,,taxable,,1,9,3,0,0,,,,,1,,,14.41,"All Products, Hardware, Hardware > Cutting & Grinding, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCO
